datetime,price_open,price_high,price_low,price_close,volume,return_1d,return_3d,return_5d,return_10d,return_20d,volatility_10d,volatility_20d,volatility_30d,vol_ratio_10_30,sma_ratio_10_50,sma_ratio_20_50,rsi_14,bb_pct_b,volume_ratio,volume_trend,price_position_20d,price_position_50d,hl_spread_ma,intraday_vol,close_to_high,log_tx_daily,tx_ma_7,fee_per_tx,hashrate_log,difficulty_log,nupl,active_addr_zscore,realised_cap_log,cdd_log,total_supply_log,mempool_size,exchange_volume_usd,average_block_size,fear_greed_value,prev_close,today_Open_pct,close_to_open_return,return_1d_orig,target,_trainable,dummy_zero
2023-09-13,270.07,274.98,268.1,271.3,111673700,0.014281441603110512,0.09175050301810872,0.07692918386789471,0.05490318065168376,0.16457760989010994,0.04184167845715951,0.04014273070400073,0.03512274538676964,1.1912982907064522,1.0057701960759857,0.9561822081853695,66.72494172403444,1.2756967639071113,0.9113777543790609,1.0707694798704364,0.8926245644566679,0.6780167950445166,10.562499999999993,2.535938075930702,0.5348837201527866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.48,0.009682966950800065,0.004554374791720717,0.014281441603110512,1,True,0.0
2023-09-14,271.32,276.71,270.42,276.04,107709800,0.01747143383708072,0.008991885371737895,0.09761819555449525,0.07450369793694067,0.22358156028368814,0.04189792790379667,0.03905509580364048,0.034809790562918906,1.2036244743219926,1.0137382947264664,0.9664960914836142,72.79936558186044,1.31026708673918,0.8807440424354077,1.0604256460450667,0.9644101164676047,0.7325434256605841,10.447499999999991,2.278655267352544,0.10651828281951989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.3,7.37191301141138e-05,0.017396432257113403,0.01747143383708072,0,True,0.0
2023-09-15,277.55,278.98,271.0,274.39,133692300,-0.005977394580495732,0.025833707193060995,0.10418511066398395,0.06319745815251077,0.2516649940698841,0.04212552077069062,0.038187974478980515,0.03469492476378215,1.2141691880241037,1.020268884255912,0.9774157972035228,69.0466056597503,1.2001158636155753,1.087435013983536,1.0797600623932455,0.9311017711001044,0.7135626365220792,10.450999999999992,2.908269251794897,0.5751879692040278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.04,0.005470221706998846,-0.011385335975499955,-0.005977394580495732,0,True,0.0
2023-09-18,271.16,271.44,263.76,265.28,101543300,-0.033200918400816404,-0.02218945816439377,-0.030338475034724754,0.08273131708909842,0.2310548053273933,0.03977264249661493,0.03899726020309829,0.035047737072154465,1.1348130998187442,1.028908100075086,0.9878293597086477,62.86214271740221,0.9029151191696368,0.8377736340562973,0.9745695205349763,0.7654109587730453,0.6087656734603969,10.573999999999993,2.8950542822677954,0.8020833322889566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.39,-0.011771566019169621,-0.021684614249889544,-0.033200918400816404,1,True,0.0
2023-09-19,264.35,267.85,261.2,266.5,103704000,0.004598914354644323,-0.034560208665410874,-0.0036638253327352377,0.039026862645717086,0.15228294707713586,0.03744062630574141,0.0361593662925932,0.034982135034706534,1.070278173868291,1.0330653679832802,0.9949433478519181,55.43630424547817,0.9020851598397481,0.8670453900820104,0.9336023104823291,0.7543307085129267,0.6227999539143217,10.328999999999995,2.495309568480313,0.20300751849172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.28,-0.0035057297949334654,0.008133156799697394,0.004598914354644323,0,False,0.0
2023-09-20,267.04,273.93,262.46,262.59,122514600,-0.014671669793621112,-0.04300448267065127,-0.032104681164762394,0.042354715782788155,0.12607744757493888,0.03724555680582334,0.03650314676145128,0.035082350369947696,1.0616605157995207,1.0378138164786312,1.0012443688987451,53.18410744180797,0.7294323937320413,1.0277226823284682,0.954894768076295,0.6773622045910697,0.5778212354103502,10.338999999999997,4.368026200540777,0.9886660845783212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.5,0.0020262664165104916,-0.016664170161773684,-0.014671669793621112,0,True,0.0
2023-09-21,257.85,260.86,254.21,255.7,119951500,-0.026238622948322465,-0.036112786489746584,-0.07368497319229106,0.016740228239691346,0.07954065692814316,0.038504941824970156,0.037149278865987075,0.03496719869113146,1.1011728778550158,1.0407825187831725,1.0062039610868039,48.74815905671947,0.43774573188861815,0.998318983353624,0.9677717199701582,0.5417322833579262,0.49856206137138337,10.186999999999998,2.60070394994134,0.7759398484572364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.59,-0.018050953958642535,-0.008338181113050402,-0.026238622948322465,0,True,0.0
2023-09-22,257.4,257.79,244.48,244.88,127524100,-0.04231521314039888,-0.08112570356472792,-0.10754765115346765,-0.01456740442655935,0.06451051990958101,0.040879636253007966,0.03790194126787259,0.035835725377717904,1.1407505893802943,1.042058097481564,1.0117186152210258,49.92996444273352,-0.07181098462497482,1.0492286068675778,0.946575025023487,0.2987867570843538,0.3740940986570694,10.3155,5.435315256452152,0.9699474072352007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.7,0.006648416112631894,-0.04864024864024863,-0.04231521314039888,1,True,0.0
2023-09-25,243.38,247.1,238.31,246.99,104636600,0.00861646520744852,-0.059408202901862106,-0.0689460193003617,-0.09719277724979891,0.03520684018609321,0.020921629865185684,0.03710817953827989,0.03579723551199762,0.5844480368796448,1.0344221601403367,1.016105557726587,44.30728667231508,-0.026271048168857836,0.8616176433472973,0.9524392439570039,0.26678890665441485,0.39836650173721766,10.3225,3.5588485363779876,0.01251422069110843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.88,-0.006125449199608002,0.01483277179718967,0.00861646520744852,0,True,0.0
2023-09-26,242.98,249.55,241.66,244.12,101993600,-0.011619903639823459,-0.04528744622604608,-0.08397748592870546,-0.08733363242111569,0.02219244619378613,0.020490836196850385,0.037239670166549804,0.03579361064071449,0.5724717374230225,1.028981092528159,1.0208606415393027,45.22877416120236,-0.19887402500962081,0.8418228655583125,0.9518484247391609,0.15408881335741578,0.36535143214478866,10.2655,3.2320170407996125,0.6882129268843938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.99,-0.016235475120450316,0.004691744176475554,-0.011619903639823459,0,True,0.0
2023-09-27,244.26,245.33,234.58,240.5,136597200,-0.014828772734720608,-0.01788631166285526,-0.08412353859629074,-0.11352746037596761,-0.06485729839023258,0.018831348071493777,0.03289292702381795,0.03549216276832634,0.5305774936466867,1.0210858816993915,1.021830797844815,43.52996585351535,-0.2752863646556334,1.1262450065139686,0.9740701918967897,0.133333333303303,0.3237087311257667,9.817499999999999,4.46985446985447,0.4493023251634408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.12,0.0005734884483039604,-0.015393433226889353,-0.014828772734720608,1,True,0.0
2023-09-28,240.02,247.55,238.65,246.38,117058900,0.024449064449064473,-0.0024697356168266182,-0.036448963629252984,-0.10744819591363575,-0.04094978590891396,0.02012217501690954,0.03345566996726168,0.035155099135736334,0.5723826639028886,1.0129362278799332,1.0233863713904656,48.792985651693115,0.022770952935751654,0.9671169305009744,0.971274101780471,0.2657657657059082,0.49613533608048177,9.7665,3.6123061936845544,0.13146067400959643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.5,-0.001995841995841907,0.02649779185067902,0.024449064449064473,1,True,0.0
2023-09-29,250.0,254.77,246.35,250.22,128522700,0.015585680655897383,0.02498771096182195,0.021806599150604455,-0.08808630052115596,-0.03045567265964033,0.021818229339683443,0.03365198188117322,0.034695960186828585,0.6288404452216805,1.0043379233535357,1.0228551003040287,32.457194351976,0.2094596380073081,1.0532740855886866,0.9650859514488709,0.3522522521729158,0.5682978083806216,9.881000000000002,3.365038765886027,0.540380046864157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.38,0.014692751034986573,0.0008799999999999919,0.015585680655897383,1,True,0.0
2023-10-02,244.81,254.28,242.62,251.6,123810400,0.0055151466709295605,0.04615384615384621,0.018664723268148498,-0.05156815440289497,0.026896861352597945,0.020430162763404945,0.0315722599563981,0.03444627972396841,0.5931019836133247,0.9995626505131489,1.0248536392814724,37.16456514626527,0.24892302270059957,1.0182988476629928,1.0000907591590364,0.38333333324699653,0.5890123085276172,9.610500000000002,4.634340222575515,0.22984562587491864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.22,-0.02162097354328185,0.027735795106409,0.0055151466709295605,0,True,0.0
2023-10-03,248.61,250.02,244.45,246.53,101985300,-0.02015103338632751,0.0006088156506209863,0.009872194002949364,-0.07493433395872418,-0.03883192327186247,0.02062410542133184,0.030056926232392797,0.032285132395055594,0.6388110409725305,0.9933912513287727,1.0247091863282458,30.375534779868104,0.05731815143762259,0.8483835672367267,1.0115096491336797,0.26914414408352577,0.5129090362484374,9.232000000000003,2.2593599156289383,0.6265709144944859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.6,-0.011883942766295674,-0.00836651783918596,-0.02015103338632751,1,True,0.0
2023-10-04,248.14,261.86,247.6,261.16,129721600,0.059343690423072415,0.04372152505794902,0.0859043659043659,-0.005445751932670495,0.03667831057478588,0.029262709297797236,0.032696983674432224,0.03389952605687255,0.8632185776437705,0.9931471854283488,1.0268903517735568,39.80821917731877,0.6683493000612686,1.0734153417393881,0.99479004446857,0.598648648513818,0.7325127588212982,9.428500000000005,5.460254250268042,0.04908835901185863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.53,0.00653064535756287,0.052470379624405705,0.059343690423072415,0,True,0.0
2023-10-05,260.0,263.6,256.25,260.05,119159200,-0.004250268034921123,0.03358505564387926,0.0554833996265931,0.01701212358232307,0.034037138653624455,0.02787917110477686,0.03271830465458488,0.03386387843618143,0.8232714077509693,0.9952251807627254,1.0289519834785985,40.10488545326878,0.6025229904151019,0.9844473865889953,0.9966798636321371,0.5736486485194484,0.715851095659584,9.319000000000006,2.826379542395702,0.48299319662177803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.16,-0.004441721550007771,0.00019230769230782485,-0.004250268034921123,1,False,0.0
2023-10-06,253.98,261.65,250.65,260.53,118121800,0.001845798884829719,0.05678822050054744,0.04120374070817667,0.06390885331590979,0.048410462776659946,0.02317410900901369,0.032551454876047735,0.033308885398493124,0.6957333388504403,1.0010888689493531,1.0309569274098012,46.27917906838805,0.5989018657089494,0.975975923870411,0.979593721923149,0.5844594593278235,0.7230561391889733,9.376500000000005,4.222162514873517,0.1018181817256205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.05,-0.02334166506441082,0.025789432238758847,0.001845798884829719,0,False,0.0
2023-10-09,255.31,261.36,252.05,259.67,101377900,-0.003300963420719172,-0.005705314749578805,0.03207472178060411,0.05133811085469042,-0.05084435996783376,0.023356067849124945,0.02295197295139296,0.03276280031608477,0.7128835293368706,1.0066940948035903,1.0287368440390128,44.61950527709994,0.5965501470777395,0.8637836586946083,0.9719527777124545,0.5650900899628175,0.7101471028654839,9.130000000000006,3.5853198290137485,0.18152524148063853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.53,-0.02003608029785431,0.017077278602483315,-0.003300963420719172,1,False,0.0
2023-10-10,257.75,268.94,257.65,263.62,122656000,0.01521161474178756,0.013728129205921924,0.06932219202531131,0.07987874815664431,-0.014430985494242599,0.02273452009305092,0.0227686226859076,0.032830502327451216,0.6924814290528588,1.0147904552347442,1.0282789956680076,50.81089592078202,0.793561366299146,1.051057336379094,1.0129357705987843,0.6540540539067443,0.7694386069094207,9.105000000000008,4.282679614596776,0.471213462824433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.67,-0.007394000077020846,0.022774005819592658,0.01521161474178756,0,True,0.0
2023-10-11,266.2,268.6,260.9,262.99,103706300,-0.0023898035050451405,0.009442290715080848,0.007007198652167146,0.09351351351351345,-0.03063029856247701,0.021665361539668845,0.02250331539720952,0.02979632619163468,0.727114951325841,1.0236178014235386,1.0264616834823175,56.36681222569586,0.7951175218075759,0.8917186170121064,0.9716669537849114,0.639864864720751,0.7599819872770966,9.146000000000011,2.927867979771111,0.7285714276252294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.62,0.009786814353994311,-0.012058602554470221,-0.0023898035050451405,0,False,0.0
2023-10-12,262.92,265.41,256.63,258.87,111508100,-0.015665994904749292,-0.003080833365425417,-0.004537588925206726,0.05069404984170789,-0.06220113027097529,0.022231661922737993,0.022265951101349154,0.029952772013844053,0.7422236075588107,1.0282155993119784,1.0226437890386062,63.83778437014101,0.649789311011074,0.9572392375709797,0.9569466784365633,0.5470720719488574,0.6981386969831673,9.270500000000014,3.391663769459586,0.7448747144135821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.99,-0.00026616981634275394,-0.015403925148334108,-0.015665994904749292,0,True,0.0
2023-10-13,258.9,259.6,250.22,251.12,102073800,-0.029937806621083918,-0.04741673621121312,-0.036118681149963416,0.0035968347853889693,-0.08480629760559777,0.02441641848669804,0.023066364473547107,0.030456365046236233,0.8016849821960474,1.029248896893723,1.0186653093252234,53.67503114299439,0.2635138649926184,0.8883062409435972,0.9421806571141548,0.4203303683811103,0.5818072649982275,9.340500000000015,3.7352660082829026,0.9040511717440814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.87,0.00011588828369446524,-0.03005021243723438,-0.029937806621083918,1,True,0.0
2023-10-16,250.05,255.4,248.48,253.92,88917200,0.011150047785918993,-0.03448800334613489,-0.022143489813994832,0.009220985691573924,-0.042822677925210995,0.02460617513062753,0.022245834431226803,0.029001146974842365,0.8484549479171692,1.0301708707825663,1.0163910978431798,58.73129009119344,0.46926243095852277,0.7780845566178473,0.9255777013475323,0.4914866580707779,0.6238366855863345,9.302500000000014,2.725267800882174,0.21387283206087954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.12,-0.004260911118190491,0.015476904619076137,0.011150047785918993,1,True,0.0
2023-10-17,250.1,257.18,247.08,254.85,93562900,0.0036625708884687747,-0.01552903001506556,-0.033267582125787176,0.03374842818318258,-0.04371482176360231,0.023436326969773175,0.022232301838324038,0.02772014316853726,0.8454616692512982,1.033214252619403,1.0137884123175047,63.42878532493357,0.5716958513005178,0.8223865020286326,0.8785591384230208,0.5151207114319892,0.6377964574245274,9.475000000000012,3.9631155581714714,0.23069306907852305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.92,-0.015044108380592336,0.018992403038784467,0.0036625708884687747,0,False,0.0
2023-10-18,252.7,254.63,242.08,242.68,125147800,-0.04775358053757106,-0.03360942975469894,-0.07722727099889726,-0.0707612191759841,-0.0758216230625689,0.019203903502973827,0.024354142741123637,0.028902709882688334,0.6644323987818274,1.0264085492083033,1.0103787836401277,46.9022103137029,-0.1925795501899904,1.0987356679528202,0.9151927524839523,0.23573923159611773,0.45511858293978996,9.52900000000001,5.171419152793796,0.9521912343010431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.85,-0.00843633509907793,-0.039651760981400774,-0.04775358053757106,0,True,0.0
2023-10-19,225.95,230.61,216.78,220.11,170772700,-0.09300313169606067,-0.13315217391304335,-0.14972766253331782,-0.1535858488752163,-0.1391865467344543,0.03315791357812885,0.03122055872573386,0.033445290482146714,0.9914072560307455,1.0122331455950906,1.005040827863195,30.809432759169738,-1.0012352480611622,1.4665813543235706,0.9970129086231723,0.06384202452763789,0.11633143198493974,9.88800000000001,6.283222025350967,0.7592190883881272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.68,-0.06893851986154609,-0.025846426200486716,-0.09300313169606067,0,True,0.0
2023-10-20,217.01,218.86,210.42,211.99,138010100,-0.03689064558629773,-0.16817735923092014,-0.1558219178082192,-0.18631251679269167,-0.13431068278340408,0.033101722402728684,0.030919648686672616,0.03395891726789574,0.9747575988368323,0.9954582932913284,1.0011304088820592,26.751966192775512,-0.8881140529282314,1.1799062479200866,1.0539907386702771,0.026828434718587438,0.02289964993831716,9.644500000000011,3.981319873578955,0.8139810416895938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.11,-0.014083867157330565,-0.023132574535735584,-0.03689064558629773,1,True,0.0
2023-10-23,210.0,216.98,202.51,212.08,150683400,0.00042454832775140616,-0.12609197296851815,-0.16477630749842465,-0.18327107482574034,-0.14134175472691202,0.03332937678616421,0.03075962935874554,0.027524446378106925,1.2109004562456878,0.9787567102075637,0.9965694441091019,28.525121555417826,-0.6218856113074471,1.2633875033018753,1.1372191236566278,0.1440614180123349,0.1251471164999156,9.92850000000001,6.822897019992455,0.33863165145913343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.99,-0.009387235246945624,0.00990476190476186,0.00042454832775140616,1,False,0.0
2023-10-24,216.5,222.05,214.11,216.52,118231100,0.020935496039230506,-0.016310026804779443,-0.15040219737100247,-0.17866626204385094,-0.11305915123709653,0.034033811745251906,0.03136497667784686,0.0278837187699973,1.2205617127459671,0.961601727482813,0.99287324643239,18.123393315832956,-0.35930190081815483,0.9845927614659478,1.1706161879434602,0.21089869031899794,0.1832091015845158,9.93100000000001,3.6670977276925907,0.6964735507601092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.08,0.020841192003017595,9.237875288681252e-05,0.020935496039230506,0,True,0.0
2023-10-25,215.88,220.1,212.2,212.42,107065100,-0.01893589506743032,0.002028397565922768,-0.12469095104664585,-0.19228868017795364,-0.11675675675675679,0.03353802279412107,0.031442602239636186,0.027683224732581762,1.2114921943947727,0.9427750837552055,0.9888505425915817,17.381180659850187,-0.3596551987211053,0.9027060203348748,1.1546977324617596,0.14917958751329521,0.12959330454693424,9.78850000000001,3.7190471706995605,0.9721518975036053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.52,-0.002955847034916026,-0.01602742264220869,-0.01893589506743032,0,True,0.0
2023-10-26,211.32,214.8,204.88,205.76,115112600,-0.03135297994539121,-0.029800075443229046,-0.06519467538957802,-0.20516089156719597,-0.1648672781881646,0.03364821214742562,0.031099717244515067,0.027584708618854873,1.2198134993636,0.9228061688406242,0.9822225979413469,15.418613461023014,-0.3917223428628043,0.9713545072750792,1.061710628796707,0.04892367905330067,0.04250032692003394,9.839500000000012,4.821150855365483,0.9112903216620063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.42,-0.00517842011110059,-0.026310808252886675,-0.03135297994539121,1,True,0.0
2023-10-27,210.6,212.41,205.77,207.3,94881200,0.007484447900466762,-0.04258267134675775,-0.022123685079484923,-0.17449824784963364,-0.17152905443209965,0.03475123479082968,0.030821038037122335,0.027750819286709787,1.2522593264437134,0.905955353874956,0.9744820868111902,17.215475146812295,-0.2534882609653861,0.8121636401727452,1.0031624591350028,0.07210597620471114,0.06263894336829645,9.75050000000001,3.203087313072835,0.769578312094008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.76,0.023522550544323506,-0.015669515669515577,0.007484447900466762,0,True,0.0
2023-10-30,209.28,210.88,194.67,197.36,136448200,-0.04794983116256635,-0.07089727897561426,-0.06940777065258397,-0.2227473219911782,-0.21558028616852143,0.03418291205624834,0.03180751726501132,0.028320555806010582,1.2069996161232615,0.8843540449080116,0.9649185049909053,11.413929652737266,-0.34640768583878256,1.1616852670014923,0.9735267207950749,0.036219200210553845,0.03190606096170045,9.97800000000001,8.213417105796518,0.8340530531560422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.3,0.009551374819102731,-0.05695718654434245,-0.04794983116256635,1,True,0.0
2023-10-31,196.12,202.8,194.07,200.84,118068300,0.017632752330766,-0.023911353032659344,-0.07241825235544064,-0.2119285854424171,-0.18533241390500144,0.03570595341317306,0.03238818683281338,0.028641106143863906,1.2466676659464866,0.8645889477188423,0.958020452012399,14.970127381118715,-0.1894012028787816,0.9983683161177077,0.9666316354725277,0.0904234005488951,0.07973148038161222,10.13600000000001,4.3467436765584635,0.22451317270960733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.36,-0.0062829347385489065,0.02406689781766258,0.017632752330766,1,True,0.0
2023-11-01,204.04,205.99,197.85,205.66,121661700,0.023999203345947073,-0.007911239749155863,-0.03182374541003663,-0.15254656337563877,-0.21251340174605615,0.037337933314386534,0.029234047339858477,0.029240063225633862,1.2769439059288514,0.851446943241759,0.948864460388513,20.243820601405417,-0.03697438536514441,1.0322712186425271,0.9947066081998319,0.15480165618341107,0.13649746789112033,9.830000000000009,3.9579889137411333,0.040540540490737895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.84,0.015933081059549936,0.0079396196824153,0.023999203345947073,1,True,0.0
2023-11-02,212.97,219.2,211.45,218.51,125987600,0.06248176602158906,0.10716457235508692,0.06196539657853806,-0.0072690927263642235,-0.15973851182464915,0.03380754538899589,0.033584093959993316,0.03168392999367879,1.0670246628336242,0.8520690552757175,0.9418112118128682,32.74785736910542,0.2507516512073248,1.0658877362537922,1.0102344600057749,0.32643248292688226,0.2878341773303692,9.850000000000009,3.546748432566015,0.0890322579496355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.66,0.03554410191578339,0.0260130534817109,0.06248176602158906,1,True,0.0
2023-11-03,221.15,226.37,218.4,219.96,119534800,0.0066358519060913945,0.09520015933081072,0.06107091172214174,0.037596113024199296,-0.1557210302076535,0.031267858421099824,0.03367584168881438,0.030933344843041236,1.0108136857368328,0.8560248525320069,0.9343035500933851,31.773293258431934,0.3141840081309203,1.0106912688337584,1.0513212357383939,0.3457993855555232,0.3049110822865493,9.69850000000001,3.62338607019458,0.8042659964814727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.51,0.012081826918676652,-0.005380963147185169,0.0066358519060913945,0,True,0.0
2023-11-06,223.98,226.32,215.0,219.27,117335800,-0.0031369339879978586,0.06617718564621233,0.11101540332387505,0.03390230101848357,-0.15558208495398007,0.031335034894499444,0.03367703503921806,0.030854139435843957,1.0155857629345904,0.8603181328528159,0.9275187289736138,30.85449849286273,0.3347096915490555,0.9854500656703276,1.0121728939712593,0.33658341120120455,0.2967848309625741,9.79900000000001,5.16258494094039,0.6227915188844586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.96,0.018276050190943804,-0.021028663273506498,-0.0031369339879978586,1,False,0.0
2023-11-07,219.98,223.12,215.72,222.18,116900100,0.01327130934464349,0.016795569996796544,0.10625373431587337,0.026140772215037744,-0.15719596388741364,0.03096027966879629,0.03360977082495703,0.030962566799026977,0.9999258094619967,0.8638086275203599,0.9202973690870804,37.74802773066164,0.43966454261494825,0.9841696158054306,1.0126583131027298,0.37716355824806613,0.3310564126332522,9.604500000000009,3.3306328202358473,0.12702702685536849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.27,0.0032380170565968758,0.010000909173561334,0.01327130934464349,0,True,0.0
2023-11-08,223.15,224.15,217.64,222.11,106584800,-0.00031505986137359,0.009774504455355437,0.07998638529611979,0.0456171735241504,-0.15544317274421082,0.03003978814071246,0.033631085834488324,0.030879213331983565,0.9728155341782301,0.8702768194512897,0.914553556760309,51.635055590708156,0.4851340606397612,0.8962402279801956,0.9860773273836695,0.39304737869455475,0.3302320103250229,9.545000000000007,2.93098014497322,0.313364054818179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.18,0.004365829507606334,-0.004660542236163967,-0.00031505986137359,0,False,0.0
2023-11-09,219.75,220.8,206.68,209.98,142110500,-0.05461257935257313,-0.042367856979979135,-0.039037115006178236,0.020509331259719987,-0.18885927299416705,0.03381930244386254,0.03519773341772253,0.03188553494532738,1.060646838617652,0.8753838516774031,0.9080133057586822,48.45787939131745,0.20158349733363357,1.1797858751378165,1.00032140770848,0.24278956199560653,0.18737486748470433,9.812000000000006,6.724449947614061,0.7662889512986635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.11,-0.010625365809733944,-0.044459613196814574,-0.05461257935257313,1,True,0.0
2023-11-10,210.03,215.38,205.69,214.65,130994000,0.022240213353652782,-0.033891439373480936,-0.024140752864157178,0.0354558610709117,-0.14522937241159606,0.034375889809664696,0.035559248653348974,0.032055050107745,1.072401352364301,0.8815713795086749,0.9037314884161655,51.84229390576946,0.3794595407166321,1.0745977692707482,1.007256287187349,0.3260972903935832,0.24237427861943547,9.827500000000004,4.514325646401117,0.07533539723907491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.98,0.00023811791599204213,0.02199685759177261,0.022240213353652782,1,True,0.0
2023-11-13,215.6,225.4,211.61,223.71,140447600,0.04220824598183093,0.007203637837107646,0.020249008072239727,0.13351236319416282,-0.11897448015122869,0.030874486344712737,0.03704979848379748,0.033135883959035835,0.9317535353922016,0.8940504959647168,0.8990661023764027,54.83393841499573,0.7570467550015718,1.1283014779877232,1.0235415751253354,0.4696561558438195,0.3490754916559799,10.171000000000003,6.16423047695677,0.12255257424035336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.65,0.004425809457256014,0.03761595547309837,0.04220824598183093,1,True,0.0
2023-11-14,235.03,238.14,230.72,237.41,149771600,0.0612399982119709,0.13063148871321073,0.06854802412458372,0.1820852419836685,-0.0684324112222876,0.03446584595164906,0.039935939029097596,0.03499445882712141,0.9848941020341289,0.910649682353713,0.8968702021959154,64.88031439691756,1.4713975295871897,1.1766407450223884,1.052591594850867,0.7156538968435182,0.5104228005522997,10.037000000000003,3.125394886483294,0.09838274919355304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.71,0.05060122479996432,0.010126366846785473,0.0612399982119709,1,True,0.0
